NUMBER OF TIMES THE ALGORITHM SEPANN REPEATS ITS LOOP:
n = 100,000 points
Repeat times    n         c
      1       285761   1623.47
      1       285584   1623.47
      1       285408   1623.47
      1       285232   1623.47
      1       285056   1623.47
      1       284880   1623.47
      1       284704   1623.47
      1       284528   1623.47
      1       284352   1623.47
      1       284176   1623.47
      1       284000   1623.47
      1       283825   1623.47
      1       283650   1623.47
      1       283475   1623.47
      1       283300   1623.47
      1       283125   1623.47
      1       282950   1623.47
      1       282775   1623.47
      1       282600   1623.47
      1       282425   1623.47
      1       282251   1623.47
      1       282077   1623.47
      1       281903   1623.47
      1       281729   1623.47
      1       281555   1623.47
      1       281381   1623.47
      1       281207   1623.47
      1       281033   1623.47
      1       280859   1623.47
      1       280686   1623.47
      1       280513   1623.47
      1       280340   1623.47
      1       280167   1623.47
      1       279994   1623.47
      1       279821   1623.47
      1       279648   1623.47
      1       279475   1623.47
      1       279302   1623.47
      1       279129   1623.47
      1       278957   1623.47
      1       278785   1623.47
      1       278613   1623.47
      1       278441   1623.47
      1       278269   1623.47
      1       278097   1623.47
      1       277925   1623.47
      1       277753   1623.47
      1       277581   1623.47
      1       277410   1623.47
      1       277239   1623.47
      1       277068   1623.47
      1       276897   1623.47
      1       276726   1623.47
      1       276555   1623.47
      1       276384   1623.47
      1       276213   1623.47
      1       276042   1623.47
      1       275871   1623.47
      1       275701   1623.47
      1       275531   1623.47
      1       275361   1623.47
      1       275191   1623.47
      1       275021   1623.47
      1       274851   1623.47
      1       274681   1623.47
      1       274511   1623.47
      1       274341   1623.47
      1       274172   1623.47
      1       274003   1623.47
      1       273834   1623.47
      1       273665   1623.47
      1       273496   1623.47
      1       273327   1623.47
      1       273158   1623.47
      1       272989   1623.47
      1       272820   1623.47
      1       272651   1623.47
      1       272483   1623.47
      1       272315   1623.47
      1       272147   1623.47
      1       271979   1623.47
      1       271811   1623.47
      1       271643   1623.47
      1       271475   1623.47
      1       271307   1623.47
      1       271139   1623.47
      1       270971   1623.47
      1       270804   1623.47
      1       270637   1623.47
      1       270470   1623.47
      1       270303   1623.47
      1       270136   1623.47
      1       269969   1623.47
      1       269802   1623.47
      1       269635   1623.47
      1       269468   1623.47
      1       269302   1623.47
      1       269136   1623.47
      1       268970   1623.47
      1       268804   1623.47
      1       268638   1623.47
      1       268472   1623.47
      1       268306   1623.47
      1       268140   1623.47
      1       267974   1623.47
      1       267808   1623.47
      1       267643   1623.47
      1       267478   1623.47
      1       267313   1623.47
      1       267148   1623.47
      1       266983   1623.47
      1       266818   1623.47
      1       266653   1623.47
      1       266488   1623.47
      1       266323   1623.47
      1       266158   1623.47
      1       265994   1623.47
      1       265830   1623.47
      1       265666   1623.47
      1       265502   1623.47
      1       265338   1623.47
      1       265174   1623.47
      1       265010   1623.47
      1       264846   1623.47
      1       264682   1623.47
      1       264518   1623.47
      1       264355   1623.47
      1       264192   1623.47
      1       264029   1623.47
      1       263866   1623.47
      1       263703   1623.47
      1       263540   1623.47
      1       263377   1623.47
      1       263214   1623.47
      1       263051   1623.47
      1       262888   1623.47
      1       262726   1623.47
      1       262564   1623.47
      1       262402   1623.47
      1       262240   1623.47
      1       262078   1623.47
      1       261916   1623.47
      1       261754   1623.47
      1       261592   1623.47
      1       261430   1623.47
      1       261268   1623.47
      1       261107   1623.47
      1       260946   1623.47
      1       260785   1623.47
      1       260624   1623.47
      1       260463   1623.47
      1       260302   1623.47
      1       260141   1623.47
      1       259980   1623.47
      1       259819   1623.47
      1       259658   1623.47
      1       259498   1623.47
      1       259338   1623.47
      1       259178   1623.47
      1       259018   1623.47
      1       258858   1623.47
      1       258698   1623.47
      1       258538   1623.47
      1       258378   1623.47
      1       258218   1623.47
      1       258058   1623.47
      1       257899   1623.47
      1       257740   1623.47
      1       257581   1623.47
      1       257422   1623.47
      1       257263   1623.47
      1       257104   1623.47
      1       256945   1623.47
      1       256786   1623.47
      1       256627   1623.47
      1       256468   1623.47
      1       256310   1623.47
      1       256152   1623.47
      1       255994   1623.47
      1       255836   1623.47
      1       255678   1623.47
      1       255520   1623.47
      1       255362   1623.47
      1       255204   1623.47
      1       255046   1623.47
      1       254888   1623.47
      1       254730   1623.47
      1       254573   1623.47
      1       254416   1623.47
      1       254259   1623.47
      1       254102   1623.47
      1       253945   1623.47
      1       253788   1623.47
      1       253631   1623.47
      1       253474   1623.47
      1       253317   1623.47
      1       253160   1623.47
      1       253004   1623.47
      1       252848   1623.47
      1       252692   1623.47
      1       252536   1623.47
      1       252380   1623.47
      1       252224   1623.47
      1       252068   1623.47
      1       251912   1623.47
      1       251756   1623.47
      1       251600   1623.47
      1       251445   1623.47
      1       251290   1623.47
      1       251135   1623.47
      1       250980   1623.47
      1       250825   1623.47
      1       250670   1623.47
      1       250515   1623.47
      1       250360   1623.47
      1       250205   1623.47
      1       250050   1623.47
      1       249895   1623.47
      1       249741   1623.47
      1       249587   1623.47
      1       249433   1623.47
      1       249279   1623.47
      1       249125   1623.47
      1       248971   1623.47
      1       248817   1623.47
      1       248663   1623.47
      1       248509   1623.47
      1       248355   1623.47
      1       248202   1623.47
      1       248049   1623.47
      1       247896   1623.47
      1       247743   1623.47
      1       247590   1623.47
      1       247437   1623.47
      1       247284   1623.47
      1       247131   1623.47
      1       246978   1623.47
      1       246825   1623.47
      1       246672   1623.47
      1       246520   1623.47
      1       246368   1623.47
      1       246216   1623.47
      1       246064   1623.47
      1       245912   1623.47
      1       245760   1623.47
      1       245608   1623.47
      1       245456   1623.47
      1       245304   1623.47
      1       245152   1623.47
      1       245000   1623.47
      1       244849   1623.47
      1       244698   1623.47
      1       244547   1623.47
      1       244396   1623.47
      1       244245   1623.47
      1       244094   1623.47
      1       243943   1623.47
      1       243792   1623.47
      1       243641   1623.47
      1       243490   1623.47
      1       243340   1623.47
      1       243190   1623.47
      1       243040   1623.47
      1       242890   1623.47
      1       242740   1623.47
      1       242590   1623.47
      1       242440   1623.47
      1       242290   1623.47
      1       242140   1623.47
      1       241990   1623.47
      1       241840   1623.47
      1       241691   1623.47
      1       241542   1623.47
      1       241393   1623.47
      1       241244   1623.47
      1       241095   1623.47
      1       240946   1623.47
      1       240797   1623.47
      1       240648   1623.47
      1       240499   1623.47
      1       240350   1623.47
      1       240201   1623.47
      1       240053   1623.47
      1       239905   1623.47
      1       239757   1623.47
      1       239609   1623.47
      1       239461   1623.47
      1       239313   1623.47
      1       239165   1623.47
      1       239017   1623.47
      1       238869   1623.47
      1       238721   1623.47
      1       238573   1623.47
      1       238426   1623.47
      1       238279   1623.47
      1       238132   1623.47
      1       237985   1623.47
      1       237838   1623.47
      1       237691   1623.47
      1       237544   1623.47
      1       237397   1623.47
      1       237250   1623.47
      1       237103   1623.47
      1       236956   1623.47
      1       236810   1623.47
      1       236664   1623.47
      1       236518   1623.47
      1       236372   1623.47
      1       236226   1623.47
      1       236080   1623.47
      1       235934   1623.47
      1       235788   1623.47
      1       235642   1623.47
      1       235496   1623.47
      1       235350   1623.47
      1       235205   1623.47
      1       235060   1623.47
      1       234915   1623.47
      1       234770   1623.47
      1       234625   1623.47
      1       234480   1623.47
      1       234335   1623.47
      1       234190   1623.47
      1       234045   1623.47
      1       233900   1623.47
      1       233755   1623.47
      1       233611   1623.47
      1       233467   1623.47
      1       233323   1623.47
      1       233179   1623.47
      1       233035   1623.47
      1       232891   1623.47
      1       232747   1623.47
      1       232603   1623.47
      1       232459   1623.47
      1       232315   1623.47
      1       232171   1623.47
      1       232027   1623.47
      1       231884   1623.47
      1       231741   1623.47
      1       231598   1623.47
      1       231455   1623.47
      1       231312   1623.47
      1       231169   1623.47
      1       231026   1623.47
      1       230883   1623.47
      1       230740   1623.47
      1       230597   1623.47
      1       230454   1623.47
      1       230312   1623.47
      1       230170   1623.47
      1       230028   1623.47
      1       229886   1623.47
      1       229744   1623.47
      1       229602   1623.47
      1       229460   1623.47
      1       229318   1623.47
      1       229176   1623.47
      1       229034   1623.47
      1       228892   1623.47
      1       228751   1623.47
      1       228610   1623.47
      1       228469   1623.47
      1       228328   1623.47
      1       228187   1623.47
      1       228046   1623.47
      1       227905   1623.47
      1       227764   1623.47
      1       227623   1623.47
      1       227482   1623.47
      1       227341   1623.47
      1       227200   1623.47
      1       227060   1623.47
      1       226920   1623.47
      1       226780   1623.47
      1       226640   1623.47
      1       226500   1623.47
      1       226360   1623.47
      1       226220   1623.47
      1       226080   1623.47
      1       225940   1623.47
      1       225800   1623.47
      1       225660   1623.47
      1       225521   1623.47
      1       225382   1623.47
      1       225243   1623.47
      1       225104   1623.47
      1       224965   1623.47
      1       224826   1623.47
      1       224687   1623.47
      1       224548   1623.47
      1       224409   1623.47
      1       224270   1623.47
      1       224131   1623.47
      1       223992   1623.47
      1       223854   1623.47
      1       223716   1623.47
      1       223578   1623.47
      1       223440   1623.47
      1       223302   1623.47
      1       223164   1623.47
      1       223026   1623.47
      1       222888   1623.47
      1       222750   1623.47
      1       222612   1623.47
      1       222474   1623.47
      1       222336   1623.47
      1       222199   1623.47
      1       222062   1623.47
      1       221925   1623.47
      1       221788   1623.47
      1       221651   1623.47
      1       221514   1623.47
      1       221377   1623.47
      1       221240   1623.47
      1       221103   1623.47
      1       220966   1623.47
      1       220829   1623.47
      1       220692   1623.47
      1       220556   1623.47
      1       220420   1623.47
      1       220284   1623.47
      1       220148   1623.47
      1       220012   1623.47
      1       219876   1623.47
      1       219740   1623.47
      1       219604   1623.47
      1       219468   1623.47
      1       219332   1623.47
      1       219196   1623.47
      1       219060   1623.47
      1       218925   1623.47
      1       218790   1623.47
      1       218655   1623.47
      1       218520   1623.47
      1       218385   1623.47
      1       218250   1623.47
      1       218115   1623.47
      1       217980   1623.47
      1       217845   1623.47
      1       217710   1623.47
      1       217575   1623.47
      1       217440   1623.47
      1       217306   1623.47
      1       217172   1623.47
      1       217038   1623.47
      1       216904   1623.47
      1       216770   1623.47
      1       216636   1623.47
      1       216502   1623.47
      1       216368   1623.47
      1       216234   1623.47
      1       216100   1623.47
      1       215966   1623.47
      1       215832   1623.47
      1       215699   1623.47
      1       215566   1623.47
      1       215433   1623.47
      1       215300   1623.47
      1       215167   1623.47
      1       215034   1623.47
      1       214901   1623.47
      1       214768   1623.47
      1       214635   1623.47
      1       214502   1623.47
      1       214369   1623.47
      1       214236   1623.47
      1       214104   1623.47
      1       213972   1623.47
      1       213840   1623.47
      1       213708   1623.47
      1       213576   1623.47
      1       213444   1623.47
      1       213312   1623.47
      1       213180   1623.47
      1       213048   1623.47
      1       212916   1623.47
      1       212784   1623.47
      1       212652   1623.47
      1       212521   1623.47
      1       212390   1623.47
      1       212259   1623.47
      1       212128   1623.47
      1       211997   1623.47
      1       211866   1623.47
      1       211735   1623.47
      1       211604   1623.47
      1       211473   1623.47
      1       211342   1623.47
      1       211211   1623.47
      1       211080   1623.47
      1       210949   1623.47
      1       210819   1623.47
      1       210689   1623.47
      1       210559   1623.47
      1       210429   1623.47
      1       210299   1623.47
      1       210169   1623.47
      1       210039   1623.47
      1       209909   1623.47
      1       209779   1623.47
      1       209649   1623.47
      1       209519   1623.47
      1       209389   1623.47
      1       209260   1623.47
      1       209131   1623.47
      1       209002   1623.47
      1       208873   1623.47
      1       208744   1623.47
      1       208615   1623.47
      1       208486   1623.47
      1       208357   1623.47
      1       208228   1623.47
      1       208099   1623.47
      1       207970   1623.47
      1       207841   1623.47
      1       207712   1623.47
      1       207584   1623.47
      1       207456   1623.47
      1       207328   1623.47
      1       207200   1623.47
      1       207072   1623.47
      1       206944   1623.47
      1       206816   1623.47
      1       206688   1623.47
      1       206560   1623.47
      1       206432   1623.47
      1       206304   1623.47
      1       206176   1623.47
      1       206049   1623.47
      1       205922   1623.47
      1       205795   1623.47
      1       205668   1623.47
      1       205541   1623.47
      1       205414   1623.47
      1       205287   1623.47
      1       205160   1623.47
      1       205033   1623.47
      1       204906   1623.47
      1       204779   1623.47
      1       204652   1623.47
      1       204525   1623.47
      1       204399   1623.47
      1       204273   1623.47
      1       204147   1623.47
      1       204021   1623.47
      1       203895   1623.47
      1       203769   1623.47
      1       203643   1623.47
      1       203517   1623.47
      1       203391   1623.47
      1       203265   1623.47
      1       203139   1623.47
      1       203013   1623.47
      1       202887   1623.47
      1       202762   1623.47
      1       202637   1623.47
      1       202512   1623.47
      1       202387   1623.47
      1       202262   1623.47
      1       202137   1623.47
      1       202012   1623.47
      1       201887   1623.47
      1       201762   1623.47
      1       201637   1623.47
      1       201512   1623.47
      1       201387   1623.47
      1       201262   1623.47
      1       201138   1623.47
      1       201014   1623.47
      1       200890   1623.47
      1       200766   1623.47
      1       200642   1623.47
      1       200518   1623.47
      1       200394   1623.47
      1       200270   1623.47
      1       200146   1623.47
      1       200022   1623.47
      1       199898   1623.47
      1       199774   1623.47
      1       199650   1623.47
      1       199527   1623.47
      1       199404   1623.47
      1       199281   1623.47
      1       199158   1623.47
      1       199035   1623.47
      1       198912   1623.47
      1       198789   1623.47
      1       198666   1623.47
      1       198543   1623.47
      1       198420   1623.47
      1       198297   1623.47
      1       198174   1623.47
      1       198051   1623.47
      1       197929   1623.47
      1       197807   1623.47
      1       197685   1623.47
      1       197563   1623.47
      1       197441   1623.47
      1       197319   1623.47
      1       197197   1623.47
      1       197075   1623.47
      1       196953   1623.47
      1       196831   1623.47
      1       196709   1623.47
      1       196587   1623.47
      1       196465   1623.47
      1       196343   1623.47
      1       196222   1623.47
      1       196101   1623.47
      1       195980   1623.47
      1       195859   1623.47
      1       195738   1623.47
      1       195617   1623.47
      1       195496   1623.47
      1       195375   1623.47
      1       195254   1623.47
      1       195133   1623.47
      1       195012   1623.47
      1       194891   1623.47
      1       194770   1623.47
      1       194650   1623.47
      1       194530   1623.47
      1       194410   1623.47
      1       194290   1623.47
      1       194170   1623.47
      1       194050   1623.47
      1       193930   1623.47
      1       193810   1623.47
      1       193690   1623.47
      1       193570   1623.47
      1       193450   1623.47
      1       193330   1623.47
      1       193210   1623.47
      1       193090   1623.47
      1       192971   1623.47
      1       192852   1623.47
      1       192733   1623.47
      1       192614   1623.47
      1       192495   1623.47
      1       192376   1623.47
      1       192257   1623.47
      1       192138   1623.47
      1       192019   1623.47
      1       191900   1623.47
      1       191781   1623.47
      1       191662   1623.47
      1       191543   1623.47
      1       191425   1623.47
      1       191307   1623.47
      1       191189   1623.47
      1       191071   1623.47
      1       190953   1623.47
      1       190835   1623.47
      1       190717   1623.47
      1       190599   1623.47
      1       190481   1623.47
      1       190363   1623.47
      1       190245   1623.47
      1       190127   1623.47
      1       190009   1623.47
      1       189891   1623.47
      1       189774   1623.47
      1       189657   1623.47
      1       189540   1623.47
      1       189423   1623.47
      1       189306   1623.47
      1       189189   1623.47
      1       189072   1623.47
      1       188955   1623.47
      1       188838   1623.47
      1       188721   1623.47
      1       188604   1623.47
      1       188487   1623.47
      1       188370   1623.47
      1       188253   1623.47
      1       188137   1623.47
      1       188021   1623.47
      1       187905   1623.47
      1       187789   1623.47
      1       187673   1623.47
      1       187557   1623.47
      1       187441   1623.47
      1       187325   1623.47
      1       187209   1623.47
      1       187093   1623.47
      1       186977   1623.47
      1       186861   1623.47
      1       186745   1623.47
      1       186629   1623.47
      1       186514   1623.47
      1       186399   1623.47
      1       186284   1623.47
      1       186169   1623.47
      1       186054   1623.47
      1       185939   1623.47
      1       185824   1623.47
      1       185709   1623.47
      1       185594   1623.47
      1       185479   1623.47
      1       185364   1623.47
      1       185249   1623.47
      1       185134   1623.47
      1       185019   1623.47
      1       184905   1623.47
      1       184791   1623.47
      1       184677   1623.47
      1       184563   1623.47
      1       184449   1623.47
      1       184335   1623.47
      1       184221   1623.47
      1       184107   1623.47
      1       183993   1623.47
      1       183879   1623.47
      1       183765   1623.47
      1       183651   1623.47
      1       183537   1623.47
      1       183423   1623.47
      1       183310   1623.47
      1       183197   1623.47
      1       183084   1623.47
      1       182971   1623.47
      1       182858   1623.47
      1       182745   1623.47
      1       182632   1623.47
      1       182519   1623.47
      1       182406   1623.47
      1       182293   1623.47
      1       182180   1623.47
      1       182067   1623.47
      1       181954   1623.47
      1       181841   1623.47
      1       181728   1623.47
      1       181616   1623.47
      1       181504   1623.47
      1       181392   1623.47
      1       181280   1623.47
      1       181168   1623.47
      1       181056   1623.47
      1       180944   1623.47
      1       180832   1623.47
      1       180720   1623.47
      1       180608   1623.47
      1       180496   1623.47
      1       180384   1623.47
      1       180272   1623.47
      1       180160   1623.47
      1       180049   1623.47
      1       179938   1623.47
      1       179827   1623.47
      1       179716   1623.47
      1       179605   1623.47
      1       179494   1623.47
      1       179383   1623.47
      1       179272   1623.47
      1       179161   1623.47
      1       179050   1623.47
      1       178939   1623.47
      1       178828   1623.47
      1       178717   1623.47
      1       178606   1623.47
      1       178495   1623.47
      1       178385   1623.47
      1       178275   1623.47
      1       178165   1623.47
      1       178055   1623.47
      1       177945   1623.47
      1       177835   1623.47
      1       177725   1623.47
      1       177615   1623.47
      1       177505   1623.47
      1       177395   1623.47
      1       177285   1623.47
      1       177175   1623.47
      1       177065   1623.47
      1       176955   1623.47
      1       176846   1623.47
      1       176737   1623.47
      1       176628   1623.47
      1       176519   1623.47
      1       176410   1623.47
      1       176301   1623.47
      1       176192   1623.47
      1       176083   1623.47
      1       175974   1623.47
      1       175865   1623.47
      1       175756   1623.47
      1       175647   1623.47
      1       175538   1623.47
      1       175429   1623.47
      1       175320   1623.47
      1       175212   1623.47
      1       175104   1623.47
      1       174996   1623.47
      1       174888   1623.47
      1       174780   1623.47
      1       174672   1623.47
      1       174564   1623.47
      1       174456   1623.47
      1       174348   1623.47
      1       174240   1623.47
      1       174132   1623.47
      1       174024   1623.47
      1       173916   1623.47
      1       173808   1623.47
      1       173700   1623.47
      1       173593   1623.47
      1       173486   1623.47
      1       173379   1623.47
      1       173272   1623.47
      1       173165   1623.47
      1       173058   1623.47
      1       172951   1623.47
      1       172844   1623.47
      1       172737   1623.47
      1       172630   1623.47
      1       172523   1623.47
      1       172416   1623.47
      1       172309   1623.47
      1       172202   1623.47
      1       172095   1623.47
      1       171988   1623.47
      1       171882   1623.47
      1       171776   1623.47
      1       171670   1623.47
      1       171564   1623.47
      1       171458   1623.47
      1       171352   1623.47
      1       171246   1623.47
      1       171140   1623.47
      1       171034   1623.47
      1       170928   1623.47
      1       170822   1623.47
      1       170716   1623.47
      1       170610   1623.47
      1       170504   1623.47
      1       170398   1623.47
      1       170293   1623.47
      1       170188   1623.47
      1       170083   1623.47
      1       169978   1623.47
      1       169873   1623.47
      1       169768   1623.47
      1       169663   1623.47
      1       169558   1623.47
      1       169453   1623.47
      1       169348   1623.47
      1       169243   1623.47
      1       169138   1623.47
      1       169033   1623.47
      1       168928   1623.47
      1       168823   1623.47
      1       168719   1623.47
      1       168615   1623.47
      1       168511   1623.47
      1       168407   1623.47
      1       168303   1623.47
      1       168199   1623.47
      1       168095   1623.47
      1       167991   1623.47
      1       167887   1623.47
      1       167783   1623.47
      1       167679   1623.47
      1       167575   1623.47
      1       167471   1623.47
      1       167367   1623.47
      1       167263   1623.47
      1       167159   1623.47
      1       167056   1623.47
      1       166953   1623.47
      1       166850   1623.47
      1       166747   1623.47
      1       166644   1623.47
      1       166541   1623.47
      1       166438   1623.47
      1       166335   1623.47
      1       166232   1623.47
      1       166129   1623.47
      1       166026   1623.47
      1       165923   1623.47
      1       165820   1623.47
      1       165717   1623.47
      1       165614   1623.47
      1       165511   1623.47
      1       165409   1623.47
      1       165307   1623.47
      1       165205   1623.47
      1       165103   1623.47
      1       165001   1623.47
      1       164899   1623.47
      1       164797   1623.47
      1       164695   1623.47
      1       164593   1623.47
      1       164491   1623.47
      1       164389   1623.47
      1       164287   1623.47
      1       164185   1623.47
      1       164083   1623.47
      1       163981   1623.47
      1       163879   1623.47
      1       163778   1623.47
      1       163677   1623.47
      1       163576   1623.47
      1       163475   1623.47
      1       163374   1623.47
      1       163273   1623.47
      1       163172   1623.47
      1       163071   1623.47
      1       162970   1623.47
      1       162869   1623.47
      1       162768   1623.47
      1       162667   1623.47
      1       162566   1623.47
      1       162465   1623.47
      1       162364   1623.47
      1       162263   1623.47
      1       162163   1623.47
      1       162063   1623.47
      1       161963   1623.47
      1       161863   1623.47
      1       161763   1623.47
      1       161663   1623.47
      1       161563   1623.47
      1       161463   1623.47
      1       161363   1623.47
      1       161263   1623.47
      1       161163   1623.47
      1       161063   1623.47
      1       160963   1623.47
      1       160863   1623.47
      1       160763   1623.47
      1       160663   1623.47
      1       160564   1623.47
      1       160465   1623.47
      1       160366   1623.47
      1       160267   1623.47
      1       160168   1623.47
      1       160069   1623.47
      1       159970   1623.47
      1       159871   1623.47
      1       159772   1623.47
      1       159673   1623.47
      1       159574   1623.47
      1       159475   1623.47
      1       159376   1623.47
      1       159277   1623.47
      1       159178   1623.47
      1       159079   1623.47
      1       158981   1623.47
      1       158883   1623.47
      1       158785   1623.47
      1       158687   1623.47
      1       158589   1623.47
      1       158491   1623.47
      1       158393   1623.47
      1       158295   1623.47
      1       158197   1623.47
      1       158099   1623.47
      1       158001   1623.47
      1       157903   1623.47
      1       157805   1623.47
      1       157707   1623.47
      1       157609   1623.47
      1       157511   1623.47
      1       157413   1623.47
      1       157316   1623.47
      1       157219   1623.47
      1       157122   1623.47
      1       157025   1623.47
      1       156928   1623.47
      1       156831   1623.47
      1       156734   1623.47
      1       156637   1623.47
      1       156540   1623.47
      1       156443   1623.47
      1       156346   1623.47
      1       156249   1623.47
      1       156152   1623.47
      1       156055   1623.47
      1       155958   1623.47
      1       155861   1623.47
      1       155764   1623.47
      1       155668   1623.47
      1       155572   1623.47
      1       155476   1623.47
      1       155380   1623.47
      1       155284   1623.47
      1       155188   1623.47
      1       155092   1623.47
      1       154996   1623.47
      1       154900   1623.47
      1       154804   1623.47
      1       154708   1623.47
      1       154612   1623.47
      1       154516   1623.47
      1       154420   1623.47
      1       154324   1623.47
      1       154228   1623.47
      1       154133   1623.47
      1       154038   1623.47
      1       153943   1623.47
      1       153848   1623.47
      1       153753   1623.47
      1       153658   1623.47
      1       153563   1623.47
      1       153468   1623.47
      1       153373   1623.47
      1       153278   1623.47
      1       153183   1623.47
      1       153088   1623.47
      1       152993   1623.47
      1       152898   1623.47
      1       152803   1623.47
      1       152708   1623.47
      1       152613   1623.47
      1       152518   1623.47
      1       152424   1623.47
      1       152330   1623.47
      1       152236   1623.47
      1       152142   1623.47
      1       152048   1623.47
      1       151954   1623.47
      1       151860   1623.47
      1       151766   1623.47
      1       151672   1623.47
      1       151578   1623.47
      1       151484   1623.47
      1       151390   1623.47
      1       151296   1623.47
      1       151202   1623.47
      1       151108   1623.47
      1       151014   1623.47
      1       150920   1623.47
      1       150827   1623.47
      1       150734   1623.47
      1       150641   1623.47
      1       150548   1623.47
      1       150455   1623.47
      1       150362   1623.47
      1       150269   1623.47
      1       150176   1623.47
      1       150083   1623.47
      1       149990   1623.47
      1       149897   1623.47
      1       149804   1623.47
      1       149711   1623.47
      1       149618   1623.47
      1       149525   1623.47
      1       149432   1623.47
      1       149339   1623.47
      1       149247   1623.47
      1       149155   1623.47
      1       149063   1623.47
      1       148971   1623.47
      1       148879   1623.47
      1       148787   1623.47
      1       148695   1623.47
      1       148603   1623.47
      1       148511   1623.47
      1       148419   1623.47
      1       148327   1623.47
      1       148235   1623.47
      1       148143   1623.47
      1       148051   1623.47
      1       147959   1623.47
      1       147867   1623.47
      1       147775   1623.47
      1       147683   1623.47
      1       147592   1623.47
      1       147501   1623.47
      1       147410   1623.47
      1       147319   1623.47
      1       147228   1623.47
      1       147137   1623.47
      1       147046   1623.47
      1       146955   1623.47
      1       146864   1623.47
      1       146773   1623.47
      1       146682   1623.47
      1       146591   1623.47
      1       146500   1623.47
      1       146409   1623.47
      1       146318   1623.47
      1       146227   1623.47
      1       146136   1623.47
      1       146045   1623.47
      1       145955   1623.47
      1       145865   1623.47
      1       145775   1623.47
      1       145685   1623.47
      1       145595   1623.47
      1       145505   1623.47
      1       145415   1623.47
      1       145325   1623.47
      1       145235   1623.47
      1       145145   1623.47
      1       145055   1623.47
      1       144965   1623.47
      1       144875   1623.47
      1       144785   1623.47
      1       144695   1623.47
      1       144605   1623.47
      1       144515   1623.47
      1       144425   1623.47
      1       144336   1623.47
      1       144247   1623.47
      1       144158   1623.47
      1       144069   1623.47
      1       143980   1623.47
      1       143891   1623.47
      1       143802   1623.47
      1       143713   1623.47
      1       143624   1623.47
      1       143535   1623.47
      1       143446   1623.47
      1       143357   1623.47
      1       143268   1623.47
      1       143179   1623.47
      1       143090   1623.47
      1       143001   1623.47
      1       142912   1623.47
      1       142823   1623.47
      1       142735   1623.47
      1       142647   1623.47
      1       142559   1623.47
      1       142471   1623.47
      1       142383   1623.47
      1       142295   1623.47
      1       142207   1623.47
      1       142119   1623.47
      1       142031   1623.47
      1       141943   1623.47
      1       141855   1623.47
      1       141767   1623.47
      1       141679   1623.47
      1       141591   1623.47
      1       141503   1623.47
      1       141415   1623.47
      1       141327   1623.47
      1       141239   1623.47
      1       141152   1623.47
      1       141065   1623.47
      1       140978   1623.47
      1       140891   1623.47
      1       140804   1623.47
      1       140717   1623.47
      1       140630   1623.47
      1       140543   1623.47
      1       140456   1623.47
      1       140369   1623.47
      1       140282   1623.47
      1       140195   1623.47
      1       140108   1623.47
      1       140021   1623.47
      1       139934   1623.47
      1       139847   1623.47
      1       139760   1623.47
      1       139673   1623.47
      1       139586   1623.47
      1       139500   1623.47
      1       139414   1623.47
      1       139328   1623.47
      1       139242   1623.47
      1       139156   1623.47
      1       139070   1623.47
      1       138984   1623.47
      1       138898   1623.47
      1       138812   1623.47
      1       138726   1623.47
      1       138640   1623.47
      1       138554   1623.47
      1       138468   1623.47
      1       138382   1623.47
      1       138296   1623.47
      1       138210   1623.47
      1       138124   1623.47
      1       138038   1623.47
      1       137952   1623.47
      1       137867   1623.47
      1       137782   1623.47
      1       137697   1623.47
      1       137612   1623.47
      1       137527   1623.47
      1       137442   1623.47
      1       137357   1623.47
      1       137272   1623.47
      1       137187   1623.47
      1       137102   1623.47
      1       137017   1623.47
      1       136932   1623.47
      1       136847   1623.47
      1       136762   1623.47
      1       136677   1623.47
      1       136592   1623.47
      1       136507   1623.47
      1       136422   1623.47
      1       136337   1623.47
      1       136253   1623.47
      1       136169   1623.47
      1       136085   1623.47
      1       136001   1623.47
      1       135917   1623.47
      1       135833   1623.47
      1       135749   1623.47
      1       135665   1623.47
      1       135581   1623.47
      1       135497   1623.47
      1       135413   1623.47
      1       135329   1623.47
      1       135245   1623.47
      1       135161   1623.47
      1       135077   1623.47
      1       134993   1623.47
      1       134909   1623.47
      1       134825   1623.47
      1       134741   1623.47
      1       134658   1623.47
      1       134575   1623.47
      1       134492   1623.47
      1       134409   1623.47
      1       134326   1623.47
      1       134243   1623.47
      1       134160   1623.47
      1       134077   1623.47
      1       133994   1623.47
      1       133911   1623.47
      1       133828   1623.47
      1       133745   1623.47
      1       133662   1623.47
      1       133579   1623.47
      1       133496   1623.47
      1       133413   1623.47
      1       133330   1623.47
      1       133247   1623.47
      1       133164   1623.47
      1       133081   1623.47
      1       132999   1623.47
      1       132917   1623.47
      1       132835   1623.47
      1       132753   1623.47
      1       132671   1623.47
      1       132589   1623.47
      1       132507   1623.47
      1       132425   1623.47
      1       132343   1623.47
      1       132261   1623.47
      1       132179   1623.47
      1       132097   1623.47
      1       132015   1623.47
      1       131933   1623.47
      1       131851   1623.47
      1       131769   1623.47
      1       131687   1623.47
      1       131605   1623.47
      1       131523   1623.47
      1       131441   1623.47
      1       131360   1623.47
      1       131279   1623.47
      1       131198   1623.47
      1       131117   1623.47
      1       131036   1623.47
      1       130955   1623.47
      1       130874   1623.47
      1       130793   1623.47
      1       130712   1623.47
      1       130631   1623.47
      1       130550   1623.47
